datetime,author,body
1225408077240897536,Polaris44003541,"RT @htommy998: 2/1 #CoronavirusOutbreak 

Lockdown Wuhan is turning to a coronavirus tortured hell. Some infected people died at home befor…"
1225408068487434241,holliday_viv,$6875 million to protect vulnerable States with weak health systems #Coronavirus #coronaviruskenya… https://t.co/row3EP8xVt
1225408049000566785,vinavc,"RT @QuickTake: Here’s how the #coronavirus has spread globally: 🇨🇳🇹🇭🇯🇵🇰🇷🇹🇼🇺🇸🇭🇰🇸🇬🇻🇳🇳🇵🇫🇷🇦🇺🇲🇾🇨🇦🇰🇭🇱🇰🇩🇪🇦🇪🇮🇳🇵🇭🇫🇮🇬🇧🇮🇹🇪🇸🇸🇪🇷🇺
#CoronavirusOutbreak h…"
1225408037248217088,PremierPaperCM,RT @DigitimesDotCom: Taiwan MCU firms land short lead-time orders for healthcare applications #Bits #chips #capacity #Chinagovernment #coro…
1225408000824733698,TatieChoukette,RT @ajmm19923493: #HongKong Chief Executive #CarrieLam announced she has set aside HKD 10 billion (~USD 1.3B) to help industries affected b…
1225407999851630595,TOIHyderabad,#CoronavirusOutbreak || 18 new suspected cases reported in #Hyderabad today. So far 37 others have tested negative… https://t.co/2uQKEIg1If
1225407928925949953,IrisIiiiii,"RT @_jasmineleung_: Discontentment towards govt since #HongKongProtests, and now #CoronavirusOutbreak, reinforces unity: protest-themed dis…"
1225407887389802497,ENAO2,"RT @PIB_India: Update on #Coronavirus: All 645 evacuees from #Wuhan, China tested NEGATIVE for Novel Coronavirus; No new case for #nCoV rep…"
1225407880481984514,KaelKib,"RT @incoming_memes: How to wear mask , pls share this so that many people can learn the correct way 
#coronavirus #CoronaOutbreak #Coronavi…"
1225407798994853888,1219940220,"#CoronavirusOutbreak #China 
If you run out of face mask...The #coronavirus was almost fooled by your mask🤣 https://t.co/0L9gRS8apK"
1225407782926589953,LTszhung,RT @SavingHongKong: #HongKongPolice pepper-sprayed random citizens in Light Rail Station at the dispersal operation in TinShuiWai. These ci…
1225407632816644097,ayoubecollo,"RT @KnowInteresting: Must Watch Video to get answers to all your questions on #Coronavirus 

Video - https://t.co/rZWwtFenw0

#Wuhan #Coron…"
1225407613627703296,akemor,"RT @Mina32134295: #coronavirus #CoronavirusOutbreak The Chinese military has taken over parts of the control in Wuhan.
#coronavirus #Corona…"
