datetime,author,body
1223831240232656897,2020-02-02 04:51:20,"RT @GOP: “We’ve known this has been a waste of time and a sham from the beginning, and America is ready to move on. I think they've shown t…"
1223830637712486400,2020-02-02 04:48:56,Correct! https://t.co/V5Xye7zAcN
1223829588389834752,2020-02-02 04:44:46,"RT @senatemajldr: A majority of the U.S. Senate has determined that the numerous witnesses and 28,000-plus pages of documents already in ev…"
1223829332407222274,2020-02-02 04:43:45,"RT @EliseStefanik: Adam Schiff’s impeachment sham is OVER. 

It was partisan, unconstitutional, unfair, and flawed from the very start. 

F…"
1223829274853023744,2020-02-02 04:43:31,"RT @SecAzar: At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor,…"
1223828931914207233,2020-02-02 04:42:09,Thanks for your invaluable help Chuck! https://t.co/x0T0GWvntd
1223828022157094914,2020-02-02 04:38:32,RT @SenPatRoberts: I'm proud to have stood with @realDonaldTrump as he signed the USMCA implementing legislation at the @WhiteHouse today.…
1223827970609033216,2020-02-02 04:38:20,"RT @SenPatRoberts: After hearing the entire case presented, I believe we’ve heard all we need in this impeachment trial. The job of the Sen…"
1223827701271801862,2020-02-02 04:37:16,"RT @JerryMoran: When I took the oath at the beginning of the trial, I vowed to deliver impartial justice according to the Constitution &amp; th…"
1223827670586286081,2020-02-02 04:37:08,RT @JerryMoran: It became clear over the course of the House managers’ arguments that the House failed to undertake its responsibility to c…
1223827649505767425,2020-02-02 04:37:03,"RT @JerryMoran: Nevertheless, having heard from both sides, the arguments demonstrate that additional evidence or witnesses would not chang…"
1223827465740660736,2020-02-02 04:36:20,"RT @SenateGOP: Trade with Mexico and Canada supports 12 million American jobs. 

USMCA secures those jobs and grows our economy by $70 bill…"
1223827325285994496,2020-02-02 04:35:46,"RT @MikeCrapo: Over the course of 9 days, we have reviewed testimony from 13 witnesses sworn under oath in the House hearings; over 28,000…"
1223827317379817472,2020-02-02 04:35:44,RT @MikeCrapo: Read mine and @SenatorRisch full statement: https://t.co/rDqNmVxxl5
1223826849043767296,2020-02-02 04:33:53,"RT @SenJohnKennedy: Promise kept!
 
Today, @realDonaldTrump officially signed the historic #USMCA deal into law.
 
This trade deal is a mas…"
1223826802814128128,2020-02-02 04:33:42,"RT @SenJohnKennedy: Reports of Bolton’s book don't answer the question: Why did POTUS ask for an investigation?

The Ukrainian government h…"
1223826173433610241,2020-02-02 04:31:11,"RT @JimInhofe: After over 50 hours of testimony, questions and debate, I voted today to move to the next phase of the impeachment process.…"
1223825727637856256,2020-02-02 04:29:25,RT @JimInhofe: Despite Democrat efforts to distract citizens and stain his presidency with a partisan and unprecedented impeachment process…
1223825601796214784,2020-02-02 04:28:55,"Wall is moving along strong, tall and quickly. Thank you Jim for all of your help! https://t.co/1dlC0dZ0ui"
1223824629472604162,2020-02-02 04:25:03,Thank you John! https://t.co/5IVTZ2QY3r
1223824431228837888,2020-02-02 04:24:16,Happy birthday to a wonderful man &amp; friend! https://t.co/AaqQ6Pvtyw
1223823393184796672,2020-02-02 04:20:09,"RT @NewsBowne: Schumer Shot Down By Justice Roberts.
https://t.co/fY9tPt9Jrf https://t.co/Y0iMfnkD4f"
1223823351346597888,2020-02-02 04:19:59,"RT @JohnCornyn: Senators Schumer, Warren, Van Hollen, and Congressman Schiff each tried to suck the Chief Justice into the vortex of their…"
1223823216499732482,2020-02-02 04:19:27,"RT @FLOTUS: For the first time in 29 years, drug overdose deaths have dropped by 4.1% and life expectancy has increased by 4 years! Proud o…"
1223823129694416896,2020-02-02 04:19:06,RT @SenBillCassidy: Nancy Pelosi is accusing the Senate of not being fair because we refused to do her work for her. The truth is the House…
